"lon"	"lat"	"z"
"1894"	-85.48	39.35	-0.583875782793914
"1895"	-85.37	40.43	-0.155450804239403
"1896"	-87.28	41.55	-2.0065764972073
"1897"	-85.5	40.88	-1.5718111050169
"1898"	-85.5	40.85	-1.53825274102186
"1899"	-86.27	39.73	0.475463491019728
"1900"	-86.17	39.77	0.782116249832284
"1901"	-86.12	39.85	-0.443271514178985
"1902"	-86.12	39.75	-0.167940099909202
"1903"	-85.75	38.27	-0.0420330021827972
"1904"	-85.25	41.45	-1.52362617069475
"1905"	-85.53	39.78	-0.751935017100907
"1906"	-86.12	40.47	0.121787145167592
"1907"	-86.87	40.35	0.111583376560364
"1908"	-85.42	41.65	-0.988412803332264
"1909"	-86.72	41.6	-0.72501748756071
"1910"	-86.33	38.2	0.837172858002726
"1911"	-84.92	39.58	-0.305227848184785
"1912"	-86.38	40.75	-0.047468380487003
"1913"	-86.35	40.75	0.276433999128595
"1914"	-85.4	38.73	0.605167118001914
"1915"	-85.67	40.57	0.0256907456292161
"1916"	-84.87	40.97	-2.32123310757168
"1917"	-86.75	40.77	-0.386555428062916
"1918"	-87.88	37.95	-0.362728624642508
"1919"	-85.38	40.2	0.312637826174558
"1920"	-85.38	39.93	-0.429564458381774
"1921"	-87.93	38.13	-0.536490142517016
"1922"	-85.62	39.02	0.0598152634563527
"1923"	-85.98	39.9	-0.122371303295642
"1924"	-87.18	41.63	-1.53766954850025
"1925"	-86.55	38.88	-0.235318807299052
"1926"	-86.48	38.55	-0.226764648172307
"1927"	-85.75	40	-1.07362119238764
"1928"	-87.3	38.5	-1.12472649421476
"1929"	-86.3	41.35	-1.54316913895516
"1930"	-84.97	40.43	-0.658928376459182
"1931"	-87.58	38.35	-0.666224677662362
"1932"	-87.15	40.93	-0.153405311863291
"1933"	-84.83	39.77	0.81611254902039
"1934"	-84.85	39.83	-0.0379905977426186
"1935"	-86.22	41.07	-1.06577974588768
"1936"	-87.23	39.77	-0.447070674173834
"1937"	-85.45	39.6	-0.849475980911442
"1938"	-86.8	38.17	0.277733867009292
"1939"	-86.08	38.62	-0.385763001367311
"1940"	-85.77	38.7	0.0141291124937634
"1941"	-85.9	38.98	-0.815924497233812
"1942"	-85.77	39.52	-1.079952186407
"1943"	-86.8	38.67	-0.370707512239988
"1944"	-86.17	41.75	-0.199025090611273
"1945"	-86.77	39.28	-0.0968725404390702
"1946"	-86.77	37.95	-0.540340589846745
"1947"	-87.42	39.35	-0.271988986251156
"1948"	-87.03	41.52	-1.82274745742437
"1949"	-85.07	38.75	0.109646251347324
"1950"	-87.53	38.68	-0.948581423245739
"1951"	-87.5	38.73	-0.659900301040223
"1952"	-85.83	40.8	-1.60015502060857
"1953"	-86.93	41.43	-1.12959098331101
"1954"	-85.85	41.23	-1.30828354296188
"1955"	-87.18	38.67	-0.843942614922427
"1956"	-85.03	41.43	-1.3676506424917
"1957"	-86.93	40.42	-1.26746264300304
"1958"	-87	40.47	0.186827321910993
"1959"	-87.08	41.25	-0.447297661852365
"1960"	-86.35	40	-0.384461079983309
"1961"	-86.65	38.8	-0.341728390936969
"1962"	-86.58	41.02	-1.29418816980188
"1963"	-84.97	40.17	0.229160804700085
"1964"	-96.55	42.82	1.15264049378096
"1965"	-92.78	41.07	0.318520306688394
"1966"	-92.87	40.98	0.590416076957794
"1967"	-94.3	43.07	0.962238881108091
"1968"	-96.02	42.98	0.909517602578022
"1969"	-93.65	42	-1.00148840898737
"1970"	-93.62	41.72	-0.950456624148456
"1971"	-94.98	41.4	-0.673133572157104
"1972"	-94.95	41.7	-0.773714457459676
"1973"	-94.05	40.82	-0.382914892355822
"1974"	-92.27	41.9	0.537244568950288
"1975"	-92.42	40.8	-0.547134988450491
"1976"	-93.88	42.07	-0.745902348032999
"1977"	-91.12	40.78	-0.768932015559423
"1978"	-94.87	42.07	0.16660902363753
"1979"	-91	42.3	0.154139024946734
"1980"	-95.82	42.07	0.917446064210349
"1981"	-91.7	41.88	0.334434823111661
"1982"	-91.65	41.98	-0.145652184567769
"1983"	-91.67	41.97	-0.179235419809676
"1984"	-92.88	40.72	-0.499102860070995
"1985"	-93.25	41	0.846506743313731
"1986"	-92.67	43.05	-0.396438152822425
"1987"	-95.57	42.75	0.61981182115281
"1988"	-95.03	40.73	0.510167026119786
"1989"	-93.73	42.73	0.0685681668604814
"1990"	-90.27	41.8	-1.55101486910183
"1991"	-90.18	41.83	-1.28510408448527
"1992"	-94.72	41	-0.468152766882809
"1993"	-93.32	40.77	-0.115723676651678
"1994"	-95.82	41.32	0.812051948678721
"1995"	-94.37	41.05	-0.832093665403393
"1996"	-91.38	42.47	0.934172998704736
"1997"	-95.37	42	0.471052575459733
"1998"	-93.65	41.53	-0.547438109599896
"1999"	-93.62	41.58	-0.589269979166732
"2000"	-90.57	41.82	-0.537191023762767
"2001"	-91.52	43.42	0.279022330309056
"2002"	-90.7	42.4	1.02045489481281
"2003"	-92.98	42.78	0.198269029417088
"2004"	-92.65	41.08	0.0609409305492581
"2005"	-93.1	42.37	-0.412379150851211
"2006"	-94.83	43.42	0.71323879865475
"2007"	-91.95	41.03	-0.372991162001393
"2008"	-91.8	42.85	0.963752452101604
"2009"	-93.63	43.28	1.02333835004351
"2010"	-94.2	42.5	-0.551748931123724
"2011"	-91.28	40.63	-0.364448944827259
"2012"	-95.72	41.05	-0.252256195921758
"2013"	-95.67	41.02	-0.23437703713289
"2014"	-95.68	40.97	-0.020323892924681
"2015"	-92.73	41.73	-0.919634006285843
"2016"	-93.2	42.75	0.623356348393996
"2017"	-95.32	41.65	0.675715855649453
"2018"	-95.53	42.48	0.399711825903473
"2019"	-95.47	42.32	2.36787825771553
"2020"	-91.92	42.47	0.101939392388174
"2021"	-93.55	41.37	-0.0992469312722246
"2022"	-91.53	41.67	0.372835976695916
"2023"	-93.25	42.52	-0.714029155816635
"2024"	-96.32	42.58	0.83773826168026
"2025"	-93.65	42.3	-0.197926685309651
"2026"	-93.8	42.93	0.46867680417925
"2027"	-91.4	40.4	-0.407629832621317
"2028"	-91.97	40.72	-0.218575925454374
"2029"	-93.1	41.32	-0.514665579045696
"2030"	-93.53	43.42	-0.25921589271144
"2031"	-96.17	42.78	0.896682760232739
"2032"	-93.75	40.75	-0.285282003361731
"2033"	-95.78	41.63	1.07762541803754
"2034"	-94.05	41.12	-0.656058916884864
"2035"	-90.7	42.08	-0.168704155126738
"2036"	-92.93	42.07	0.220269970702746
"2037"	-93.2	43.18	0.444810610639843
"2038"	-93.33	43.15	0.26813221082875
"2039"	-92.52	41.58	-0.260097102266139
"2040"	-94.3	40.68	0.145310369990423
"2041"	-91.55	40.95	-0.387999035475141
"2042"	-91.05	41.43	-0.651709116132869
"2043"	-91.05	41.42	-1.10294271589784
"2044"	-92.32	43.07	-0.816826686092485
"2045"	-93.07	41.7	-0.296705472034088
"2046"	-93.22	43.45	-0.10941979886074
"2047"	-91.92	42.67	1.45647901482108
"2048"	-96.1	42.03	1.22200264147363
"2049"	-93.77	41.03	-0.334827469196162
"2050"	-92.67	41.28	0.0353354153743463
"2051"	-92.45	41.1	-0.0781628420412068
"2052"	-92.92	41.4	-0.0304194137890937
"2053"	-95.37	42.92	0.752167595256622
"2054"	-95.92	41.83	0.662289236942867
"2055"	-96.17	43.43	-0.14501228573065
"2056"	-94.62	42.4	0.751773429315165
"2057"	-92.37	43.37	0.622624307309228
"2058"	-95.63	40.75	0.0877484981374334
"2059"	-92.2	41.33	0.0124612591600475
"2060"	-96.17	43.08	0.140377958348551
"2061"	-96.37	42.38	1.43738935043597
"2062"	-96.42	42.53	0.784024381923362
"2063"	-95.15	43.17	0.690648995450589
"2064"	-95.18	42.63	0.356292511796115
"2065"	-94.28	43.38	0.660214605446736
"2066"	-91.13	41.77	-0.0693408529974765
"2067"	-93.98	43.28	0.637001249612686
"2068"	-92.58	41.98	0.345500195124978
"2069"	-92.85	41.27	-0.0256864618131802
"2070"	-92.25	42.82	-0.126667037600092
"2071"	-93.95	41.52	-0.583363508619545
"2072"	-92.02	42.17	-0.166584608899591
"2073"	-91.2	41.18	0.487365748501049
"2074"	-91.68	41.28	-0.418489790810154
"2075"	-92.4	42.55	0.0906608412229557
"2076"	-92.02	43.05	0.331030758980488
"2077"	-93.82	42.47	-0.53470541709995
"2078"	-92.02	41.65	0.541126164008756
"2079"	-94.02	41.32	-0.842432274110295
"2080"	-97.22	38.92	1.17095719969601
"2081"	-100.82	39.72	1.30765341409951
"2082"	-98.98	37.08	-0.682514209539351
"2083"	-99.55	38.47	-0.0943441109810324
"2084"	-96.48	38.87	-0.419040047172382
"2085"	-98.83	39.47	1.51235395306113
"2086"	-98.08	37.15	-0.395607989208439
"2087"	-97.03	37.08	-0.604163433246188
"2088"	-99.77	37.2	0.669453957594758
"2089"	-95.12	39.57	0.0401785589537598
"2090"	-96.77	37.43	-0.271662701810861
"2091"	-98.22	37.25	0.0073490911897212
"2092"	-101.05	39.8	1.50507386214285
"2093"	-96.98	37.67	-0.303655045257949
"2094"	-98.03	39.18	0.566063352872158
"2095"	-97.62	39.83	0.527391621698655
"2096"	-98.1	39.47	0.161989298492371
"2097"	-101.53	39.62	0.966793896154469
"2098"	-99.2	38.52	0.993761710313427
"2099"	-96.4	39.5	0.687332598884589
"2100"	-96.67	39.68	0.521086214934164
"2101"	-94.88	39.07	-0.44930337634989
"2102"	-96.78	39.9	0.220042809972077
"2103"	-99.63	37.55	1.17111843736253
"2104"	-99.52	38.12	0.529496404448911
"2105"	-96.25	38.65	0.204249233765814
"2106"	-97.62	37.03	-0.825351721221155
"2107"	-98.43	39.52	0.905673394681394
"2108"	-99.73	38.8	0.969303745716913
"2109"	-96.5	37.12	-0.829410838051119
"2110"	-96.13	39.72	0.861267064430149
"2111"	-95.48	37.67	0.0138560253875974
"2112"	-100.35	37.8	1.31720753081715
"2113"	-98.53	38.52	0.734453495019394
"2114"	-97.13	39.38	-0.391926953872793
"2115"	-97.28	39.57	0.532360986240612
"2116"	-101.07	39.38	1.24906919981996
"2117"	-99.33	37.27	0.752785694523035
"2118"	-100.12	38.9	-0.0775720030706611
"2119"	-94.85	37.17	-0.473102012734114
"2120"	-96.55	38.37	0.382098230973327
"2121"	-96.5	38.67	0.369152817705708
"2122"	-98.82	39.28	0.977488603036088
"2123"	-99.58	39.32	1.50971610722454
"2124"	-101.2	38.12	0.189696747194051
"2125"	-96.87	37.98	0.5071870915169
"2126"	-99.73	39.63	0.48074017836108
"2127"	-96.72	37.18	-0.718453340001688
"2128"	-96.75	38.55	0.332988212929152
"2129"	-100.42	39.62	1.00785731020027
"2130"	-96.83	37.82	0.242252253096644
"2131"	-96.28	37	-1.78183620754828
"2132"	-96.82	38.42	1.5054277507154
"2133"	-100.88	38.78	-0.868764118757928
"2134"	-101.9	37	-0.643871117844356
"2135"	-99.57	38.93	1.04935357085208
"2136"	-98.23	38.72	0.943641643777031
"2137"	-97.23	38.68	1.13207240329451
"2138"	-96.07	39.3	0.273447076722254
"2139"	-96.2	38.33	0.43842620737174
"2140"	-97.12	38.9	0.711080315568256
"2141"	-98.48	39.88	0.796997482249005
"2142"	-96.1	38.85	-0.296800010847319
"2143"	-96.28	37.82	0.354819501625278
"2144"	-97.03	39.55	0.443733385987466
"2145"	-96.08	37.65	-0.597327908309835
"2146"	-94.7	37.85	-1.08004550407943
"2147"	-100.17	37.45	1.72435679890509
"2148"	-96.42	39.7	0.175046204691982
"2149"	-95.83	37.53	-0.695483738773174
"2150"	-100.82	37.97	0.474470250658162
"2151"	-100.82	37.98	0.147565495713118
"2152"	-95.23	38.28	-0.28698540450687
"2153"	-94.83	37.52	-0.215738364087468
"2154"	-101.7	39.37	0.618024239333856
"2155"	-100.48	38.97	0.271805833547511
"2156"	-98.77	38.35	1.00762006835254
"2157"	-99.3	37.6	0.703463608390241
"2158"	-96.45	37.35	-1.18308797180588
"2159"	-95.88	38.1	-0.247615293538675
"2160"	-97.3	39.85	-0.296405942042225
"2161"	-98.77	39.6	1.9326525188416
"2162"	-95.97	38.83	-0.284602095995637
"2163"	-99.33	38.87	0.223319028649693
"2164"	-100.62	38.6	0.0559079930053555
"2165"	-96.98	38.67	0.993233073275575
"2166"	-95.53	39.85	0.186444957720044
"2167"	-95.27	39.85	-0.251703453332281
"2168"	-99.83	39.38	1.97329201064343
"2169"	-99.73	39.5	1.27375540285531
"2170"	-97.2	38.37	1.32886700145341
"2171"	-95.73	39.47	0.639767491653544
"2172"	-95.52	39.67	0.0029589854130691
"2173"	-96.27	37.48	-0.38139097251026
"2174"	-100.45	39.35	1.5468356276268
"2175"	-95.7	39.25	-0.399126812869772
"2176"	-98.65	38.1	0.278755806446243
"2177"	-101.35	37.18	-0.520037361549536
"2178"	-98.4	39.23	0.451329378776715
"2179"	-98.03	37.93	0.640648057524279
"2180"	-100.65	38.28	0.418875060093557
"2181"	-95.7	37.25	-1.00457529190677
"2182"	-97.78	38.23	0.727153907457283
"2183"	-95.43	37.92	-0.251444310617525
"2184"	-98.37	39.67	0.736693543749916
"2185"	-99.9	38.08	0.969557254709019
"2186"	-100.08	38.23	0.543365959265261
"2187"	-99.97	38.25	0.86022960523236
"2188"	-98.15	39.65	1.20148746280079
"2189"	-95.75	38.25	0.0603945249350582
"2190"	-101.75	37.57	-0.388188161468837
"2191"	-96.83	39.03	0.538229834042769
"2192"	-97.95	38.62	0.467963780545388
"2193"	-98.12	37.65	-0.0177924086639964
"2194"	-99.4	37.93	0.530470526549817
"2195"	-99.12	39.67	0.888425785418553
"2196"	-94.77	38.35	-0.839704673081944
"2197"	-101.25	37.93	-0.762032087925804
"2198"	-99.1	38.18	0.657616646659941
"2199"	-95.27	38.97	-0.186007126116514
"2200"	-94.93	39.32	0.274464627140103
"2201"	-98.55	39.82	1.02237529870067
"2202"	-95.85	38.42	0.484350029627969
"2203"	-100	39.62	0.772859939754542
"2204"	-101.37	38.48	-0.546471139686933
"2205"	-101.37	38.67	0.41758001215711
"2206"	-95.63	38.08	-0.414598174050941
"2207"	-100.92	37.05	1.47834481160949
"2208"	-98.15	39.05	0.402608040732697
"2209"	-97.67	38.57	0.624561625059447
"2210"	-99.57	39.67	1.20054084104848
"2211"	-99.53	39.95	0.957653360078095
"2212"	-99.18	38.67	1.03660181619459
"2213"	-98.03	39.9	1.29700118649368
"2214"	-100.2	39.5	1.64448121568726
"2215"	-95.68	38.62	0.432752440277287
"2216"	-98.2	38.32	0.386510249968356
"2217"	-96.13	38.13	0.659891186976858
"2218"	-96.58	39.2	0.063803398208074
"2219"	-96.6	39.2	0.0491339100938246
"2220"	-98.22	39.78	1.31050398891598
"2221"	-97.02	38.35	0.893712846603482
"2222"	-96.63	39.85	0.496852383063566
"2223"	-96.57	38.17	1.10045420039301
"2224"	-99.57	38.58	-0.163427944174551
"2225"	-95.1	37.3	-0.980467035261375
"2226"	-101.38	39.78	1.39283880886947
"2227"	-96.23	39.05	-0.0594224965667593
"2228"	-97.67	38.38	0.440277281081711
"2229"	-100.33	37.28	1.48166484832365
"2230"	-98.58	37.28	-0.100689088432344
"2231"	-97.45	39.35	-0.387645494826094
"2232"	-100.87	39.27	0.861581975297826
"2233"	-97.7	39.13	-0.11596298569314
"2234"	-100.02	37.45	0.341892611978659
"2235"	-95.17	37.93	-0.941995364265133
"2236"	-94.82	38.15	-0.9946338127455
"2237"	-95.45	37.18	-1.05668945477761
"2238"	-99.03	39.18	1.10472588455191
"2239"	-96	38.37	1.3176123439934
"2240"	-99.9	38.45	0.722882175591453
"2241"	-97.28	38.07	0.685609917907164
"2242"	-97.47	38.97	0.450038378402599
"2243"	-100.18	39.83	0.539667061367527
"2244"	-99.88	39.83	0.506449176445796
"2245"	-99.83	39.7	0.869708483340083
"2246"	-97.87	37.47	-0.214874613412942
"2247"	-100.85	39.13	1.10134310852764
"2248"	-100.52	39.83	0.11667976892143
"2249"	-94.77	38.88	-0.49302923752405
"2250"	-96.17	39.5	0.429200391845776
"2251"	-95.83	38.63	0.382586843055436
"2252"	-94.97	38.5	-0.607434024893255
"2253"	-98.68	39.43	0.741023815312693
"2254"	-95.32	39.22	0.831407299548159
"2255"	-95.1	37.17	-0.524068892122633
"2256"	-95.28	38.62	-0.110344385165154
"2257"	-95.6	38.77	-0.224585617659012
"2258"	-97.17	37.28	-0.827395775120586
"2259"	-99.57	39.23	1.6378938452109
"2260"	-94.87	38.57	-0.718482331127083
"2261"	-96.87	39.57	0.54992008595095
"2262"	-95.27	37.33	-0.64089258885371
"2263"	-97.37	37.48	0.759546410575379
"2264"	-99.32	39.73	0.921844853845284
"2265"	-94.73	37.33	-0.765829552685784
"2266"	-100.58	37.27	1.24794523366837
"2267"	-99.3	39.23	0.759571025415471
"2268"	-97.02	37.93	-0.336987776713495
"2269"	-98.73	37.65	-0.496152479412097
"2270"	-98.55	37.77	0.493907476184287
"2271"	-95.53	38.58	0.242850183952139
"2272"	-100.23	39.07	0.827797840506921
"2273"	-99.92	38.63	-0.473348981864289
"2274"	-95.97	38.52	0.409649065931458
"2275"	-101.77	37.33	0.135174814252653
"2276"	-101.95	37.23	0.125073958759334
"2277"	-97.35	37.78	0.324467968460137
"2278"	-95.95	39.13	-0.981859931557114
"2279"	-98.82	38.87	0.786122778859098
"2280"	-101.18	38.9	0.690142329730916
"2281"	-95.9	39.9	0.000466758874046652
"2282"	-101.8	39.77	0.975780983143993
"2283"	-101.92	39.85	0.895868967983565
"2284"	-100.08	39.18	1.71028411317153
"2285"	-97.57	38.82	0.202096754289585
"2286"	-100.9	38.48	-0.849539158072035
"2287"	-96.18	37.13	-1.59025364012844
"2288"	-97.43	37.92	0.315476640835425
"2289"	-101.75	38.9	0.759087436022521
"2290"	-98.2	38.22	0.329464955830375
"2291"	-99.27	39.43	-0.00892126087495192
"2292"	-100.83	37.48	1.18794031622231
"2293"	-101.77	37.98	-0.350836993193789
"2294"	-97.87	39.02	0.262187010199382
"2295"	-95.47	37.48	-0.482227128754015
"2296"	-96.32	38.02	-0.303066521928928
"2297"	-95.05	39.1	-0.163343532600151
"2298"	-95.63	39.07	0.0123104459305668
"2299"	-95.95	37.8	0.154582002348301
"2300"	-95.93	37.75	-0.189576366593319
"2301"	-101.77	38.47	0.253394534189207
"2302"	-99.07	37.82	1.21832679345657
"2303"	-95.08	39.78	-0.0014994258913572
"2304"	-96.6	39.25	0.0901290827021273
"2305"	-101.35	37.58	-0.518758788550332
"2306"	-100.17	38.65	0.496434460062278
"2307"	-95.47	39.33	0.520457474057117
"2308"	-96.02	37.98	-0.0453727160044011
"2309"	-99.88	39.02	-0.190649884213371
"2310"	-99.83	39.17	1.08097323678491
"2311"	-97.02	39.22	0.323184160796999
"2312"	-95.07	37.55	-0.651927934530091
"2313"	-96.3	39.2	-0.259913014958649
"2314"	-97.05	39.82	0.444985278631206
"2315"	-95.6	38.4	0.271120266173059
"2316"	-99.42	39.42	0.738795270673686
"2317"	-97.42	37.27	-0.696360884250233
"2318"	-96.42	39.4	-0.14397008290659
"2319"	-96.75	38.8	0.881016941794441
"2320"	-97.43	37.65	0.734503111281187
"2321"	-98.52	38.95	1.06625240537042
"2322"	-97	37.25	-1.49504395972305
"2323"	-101.25	39.07	0.636772873817388
"2324"	-95.37	38.8	-0.424220897111143
"2325"	-95.73	37.88	-0.173804653068269
"2326"	-85.13	36.68	1.76382963294824
"2327"	-82.62	38.45	0.844421148966058
"2328"	-83.88	36.87	1.66158440553768
"2329"	-83.33	36.85	-0.155836640139475
"2330"	-84.3	37.57	0.11298149676599
"2331"	-84.25	37.55	0.920861799422838
"2332"	-82.83	38.03	1.42276718253093
"2333"	-86.43	36.97	0.218303456954726
"2334"	-82.58	37.22	0.471971221552225
"2335"	-85.37	36.78	1.21741157882941
"2336"	-87.97	36.77	0.759978677204996
"2337"	-86.5	37.42	0.0155977660027222
"2338"	-85.18	38.68	-0.324424623842336
"2339"	-85.95	37.67	0.547796163083716
"2340"	-83.93	37.9	0.89228504667049
"2341"	-85.67	37.93	0.965448595965389
"2342"	-87.78	36.98	1.15079823268978
"2343"	-84.67	39.05	0.69745506004876
"2344"	-84.32	36.83	1.34240991986177
"2345"	-84.3	38.38	1.50890362881827
"2346"	-84.77	37.65	0.733475363966639
"2347"	-82.78	37.75	0.353092262503964
"2348"	-86.72	37.55	-0.438916908465592
"2349"	-87	37.08	-0.00725211417125486
"2350"	-88.08	37.05	0.639852323144305
"2351"	-82.35	37.3	1.24552971073014
"2352"	-87.17	36.78	0.160811630458465
"2353"	-84.33	38.67	0.170398152322453
"2354"	-83.55	38.12	0.098894037896385
"2355"	-83.72	38.42	0.644554179589248
"2356"	-84.87	38.23	0.567771964250316
"2357"	-82.13	37.57	0.882224970722016
"2358"	-83.65	37.95	0.794014184564111
"2359"	-85.8	36.63	0.260368755328967
"2360"	-84.55	38.2	0.77945811062165
"2361"	-85.92	37.6	0.152270134413212
"2362"	-84.83	38.98	0.935094331949246
"2363"	-85.5	37.25	0.973365599278636
"2364"	-86.9	37.53	-0.284300842989279
"2365"	-83.18	37.25	1.74681096907754
"2366"	-87.63	37.75	0.565411540868507
"2367"	-89.2	36.57	0.873290359143367
"2368"	-87.5	36.83	-0.443745591347216
"2369"	-83.38	37.55	0.415649236286523
"2370"	-82.93	37.17	-1.02360533546194
"2371"	-84.63	37.97	1.23417332187472
"2372"	-85.38	38.42	-0.614657393715826
"2373"	-86.3	37.52	0.417976393160286
"2374"	-84.6	38.03	0.94195194722921
"2375"	-84.92	37.35	0.419124493614353
"2376"	-82.87	38.65	0.663742345958848
"2377"	-84.08	37.08	1.87977137958046
"2378"	-85.77	38.23	-0.331764721399795
"2379"	-85.73	38.18	-0.228632704948718
"2380"	-85.8	38.28	-0.0734816973619175
"2381"	-88.83	36.97	1.15631243440022
"2382"	-87.48	37.32	0.257928843245922
"2383"	-86.1	37.18	0.345063656087295
"2384"	-83.72	37.1	1.37640316358925
"2385"	-88.65	36.73	0.540055123455185
"2386"	-83.98	37.43	1.57355039951042
"2387"	-83.73	36.6	0.345924520179612
"2388"	-84.7	38.12	0.59292526648938
"2389"	-86.05	37.45	0.053712513987287
"2390"	-84.85	36.83	1.33984767264942
"2391"	-83.95	38.05	0.480632084511648
"2392"	-85.88	37.27	0.784679443506001
"2393"	-87.78	37.23	0.189464085624917
"2394"	-83.65	37.27	1.13883677525171
"2395"	-87.15	37.77	-0.266079813569729
"2396"	-88.77	37.07	0.711198791667833
"2397"	-86.98	37.27	0.529210521485343
"2398"	-84.3	37.73	1.70000472173248
"2399"	-86.9	37.22	0.509830771870488
"2400"	-86.22	36.73	0.269262917399927
"2401"	-87.53	37.6	0.192734692576846
"2402"	-85.2	38.2	-0.239979566603891
"2403"	-84.62	37.12	1.15386978736341
"2404"	-85.72	36.88	0.60318891645461
"2405"	-84.97	38.77	0.256048925644894
"2406"	-84.57	37.37	0.733108158671228
"2407"	-84.62	38.65	-0.331789922612156
"2408"	-85.13	36.88	1.60265254218453
"2409"	-92.47	31.32	-1.52629347199364
"2410"	-92.3	31.38	-1.00806128771027
"2411"	-90.53	30.7	-0.591714372456756
"2412"	-92.25	30.08	-2.01344484616107
"2413"	-91.65	30.95	-1.05612245142105
"2414"	-93	32.88	-0.4631852206175
"2415"	-92.92	32.55	-0.495658081302074
"2416"	-93.1	32.12	-0.840513920219995
"2417"	-91.7	30.35	-1.22434627519955
"2418"	-91.9	32.78	-0.0679279190215796
"2419"	-91.13	30.53	-0.10991395886349
"2420"	-92.18	31.63	-0.440789234348493
"2421"	-93.52	32.7	-0.459174803392095
"2422"	-89.87	30.78	-1.07447497948884
"2423"	-92.17	30.95	-0.243818421808947
"2424"	-89.52	29.33	-2.4885727962275
"2425"	-89.38	28.97	-1.44161385197621
"2426"	-92.33	32.52	-0.391224069693881
"2427"	-91.12	30.2	-2.57196703166025
"2428"	-92.85	29.87	-1.07082840316712
"2429"	-92.45	32.32	-1.16595469837263
"2430"	-91.23	30.4	-1.345547805154
"2431"	-91.02	30.87	-0.649400511284409
"2432"	-92.72	31.52	-1.13887900777345
"2433"	-93.42	32.82	-0.413884485095522
"2434"	-90.12	30.53	-1.02076264915695
"2435"	-92.4	30.22	-1.09868403679458
"2436"	-93.43	30.45	-1.4130294866901
"2437"	-93.27	30.83	-1.12687890316734
"2438"	-89.83	29.58	-1.86100234298145
"2439"	-91.03	30.07	-0.771582898551108
"2440"	-92.8	30.87	0.242254801210934
"2441"	-90.18	30.7	-0.555068900050031
"2442"	-92.42	30.5	-1.44807229402366
"2443"	-92.4	32.78	-0.610151578795832
"2444"	-92.28	32.78	-0.763909283080064
"2445"	-91.55	29.82	-1.07608894997697
"2446"	-90.15	30.85	-0.309931808186766
"2447"	-90.13	30.8	-0.777161190368245
"2448"	-93.83	32.2	-0.151720240656546
"2449"	-92.9	31.42	-1.36325691355194
"2450"	-92.95	29.77	-1.57323911916352
"2451"	-92.03	30.43	-2.10081948136135
"2452"	-93.08	31.82	-0.108169734847501
"2453"	-90	29.23	-2.25253651919428
"2454"	-90.67	30.83	0.214815044374053
"2455"	-92.52	29.95	-1.19091490275836
"2456"	-93.42	29.88	0.27276838166002
"2457"	-90.48	30.53	-1.24670279429048
"2458"	-91.82	31.78	-0.626574141264436
"2459"	-93.13	32.97	-0.540695249022381
"2460"	-92.75	31.18	-1.39428721600826
"2461"	-93.07	32.75	-0.652419507422239
"2462"	-93.38	31.32	-1.30990296925042
"2463"	-93.88	32.88	-0.586903425306932
"2464"	-90.73	29.58	-2.16559732899248
"2465"	-91.72	29.95	-1.53663590963794
"2466"	-92.67	30.2	-0.888855657118487
"2467"	-91.8	31.62	-0.329260820783167
"2468"	-93.83	32.33	-0.30999425465753
"2469"	-90.52	30.93	0.33899339392373
"2470"	-92.85	30.48	-2.23088254296635
"2471"	-93.47	32.42	-0.333237819660073
"2472"	-91.98	30.2	-1.60801542653158
"2473"	-92.78	29.98	-1.16121590720706
"2474"	-93.3	31.92	-1.41708147687922
"2475"	-91.18	32.8	-0.0374528539080218
"2476"	-93.27	31.13	-1.10383323314547
"2477"	-94	31.97	0.235651457356674
"2478"	-93.23	30.63	-0.85306078862294
"2479"	-93.73	32.02	-0.188961410584976
"2480"	-92.25	32.9	-0.902316845029065
"2481"	-91.73	30.68	-2.35193753093103
"2482"	-92.58	30.18	-0.76192896367119
"2483"	-90.13	29.98	-1.57175151801993
"2484"	-93.73	31.47	-0.0275064446139616
"2485"	-93.32	32.62	-0.643512344414014
"2486"	-92.88	30.7	-1.12506747860855
"2487"	-92.05	32.52	-0.614311027884577
"2488"	-92.12	32.47	-0.691258877409996
"2489"	-91.2	29.7	-1.37784671143818
"2490"	-93.08	31.77	-0.746014642660616
"2491"	-91.82	30.03	-1.56549014703235
"2492"	-90.07	29.95	-1.81678097447115
"2493"	-90.13	29.92	-1.22049033190758
"2494"	-90.03	29.93	-1.66453806832147
"2495"	-90.13	29.95	-1.27329306041419
"2496"	-90.1	29.93	-1.26488779943756
"2497"	-90.02	29.98	-2.0013989635978
"2498"	-90.07	29.98	-2.05569370746218
"2499"	-91.43	30.7	-0.857244100825313
"2500"	-92.67	30.82	-0.662944610011981
"2501"	-91.77	32.65	-0.503007421553842
"2502"	-90.98	30.73	-0.647958178885031
"2503"	-92.78	30.6	-1.03644564362957
"2504"	-93.15	30.28	-0.707447510186958
"2505"	-90.43	29.78	-2.38072761644092
"2506"	-89.85	30.58	-1.41512403994958
"2507"	-90.75	30.7	-0.208942185563146
"2508"	-93.68	32.9	-0.782782226140652
"2509"	-92.47	31.5	-1.29135488121972
"2510"	-89.7	29.48	-2.42538333641166
"2511"	-89.27	29.22	-2.41889669664918
"2512"	-92.27	30.25	-2.03581226432876
"2513"	-90.57	30.07	-1.30232188511719
"2514"	-92.1	32.18	-1.17845411905212
